Label,Power,Irms,Time
162,63.99591852833531,0.2908905387651605,2025-03-12 13:45:45.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:45:55.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:46:05.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:46:15.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:46:25.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:46:35.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:46:45.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:46:55.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:47:05.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:47:15.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:47:25.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:47:35.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:47:45.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:47:55.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:48:05.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:48:15.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:48:25.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:48:35.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:48:45.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:48:55.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:49:05.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:49:15.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:49:25.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:49:35.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:49:45.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:49:55.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:50:05.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:50:15.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:50:25.586468
162,63.99591852833531,0.2908905387651605,2025-03-12 13:50:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:50:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:50:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:51:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:51:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:51:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:51:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:51:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:51:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:52:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:52:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:52:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:52:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:52:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:52:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:53:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:53:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:53:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:53:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:53:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:53:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:54:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:54:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:54:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:54:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:54:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:54:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:55:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:55:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:55:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:55:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:55:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:55:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:56:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:56:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:56:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:56:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:56:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:56:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:57:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:57:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:57:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:57:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:57:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:57:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:58:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:58:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:58:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:58:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:58:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:58:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:59:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:59:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:59:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:59:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:59:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 13:59:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:00:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:00:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:00:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:00:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:00:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:00:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:01:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:01:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:01:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:01:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:01:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:01:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:02:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:02:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:02:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:02:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:02:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:02:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:03:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:03:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:03:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:03:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:03:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:03:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:04:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:04:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:04:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:04:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:04:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:04:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:05:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:05:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:05:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:05:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:05:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:05:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:06:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:06:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:06:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:06:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:06:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:06:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:07:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:07:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:07:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:07:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:07:45.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:07:55.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:08:05.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:08:15.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:08:25.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:08:35.586468
126,69.8484673400809,0.3174930333640041,2025-03-12 14:08:45.586468
